filename,category,title,author,license,source_page,file_url
closed-eyes_011_File_Ruth_St_Denis_seated_by_Arnold_Genthe_Getty_1.jpg,Category:Closed eyes,"File:Ruth St. Denis seated, by Arnold Genthe (Getty 1043RA).jpg",Arnold Genthe,Public domain,https://commons.wikimedia.org/wiki/File%3ARuth_St._Denis_seated%2C_by_Arnold_Genthe_%28Getty_1043RA%29.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d3/Ruth_St._Denis_seated%2C_by_Arnold_Genthe_%28Getty_1043RA%29.jpg/960px-Ruth_St._Denis_seated%2C_by_Arnold_Genthe_%28Getty_1043RA%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
closed-eyes_012_File_U_napustenom_srednjevekovnom_gradu_2.jpg,Category:Closed eyes,File:U napustenom srednjevekovnom gradu 2.jpg,Miki Veskovic,CC BY-SA 4.0,https://commons.wikimedia.org/wiki/File%3AU_napustenom_srednjevekovnom_gradu_2.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/46/U_napustenom_srednjevekovnom_gradu_2.jpg/960px-U_napustenom_srednjevekovnom_gradu_2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
people-with-closed-eyes_013_File_DSC_0370_529701695.jpg,Category:People with closed eyes,File:DSC 0370 (529701695).jpg,"Tom Reynolds from Melbourne, Australia",CC BY 2.0,https://commons.wikimedia.org/wiki/File%3ADSC_0370_%28529701695%29.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f2/DSC_0370_%28529701695%29.jpg/960px-DSC_0370_%28529701695%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
people-with-closed-eyes_014_File_Sancho_D_vila_y_Toledo_RPS_27_07_2015_Palacio.jpg,Category:People with closed eyes,File:Sancho Dávila y Toledo (RPS 27-07-2015) Palacio Episcopal de Jaén.png,Raimundo Pastor,CC BY-SA 4.0,https://commons.wikimedia.org/wiki/File%3ASancho_D%C3%A1vila_y_Toledo_%28RPS_27-07-2015%29_Palacio_Episcopal_de_Ja%C3%A9n.png,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b0/Sancho_D%C3%A1vila_y_Toledo_%28RPS_27-07-2015%29_Palacio_Episcopal_de_Ja%C3%A9n.png/960px-Sancho_D%C3%A1vila_y_Toledo_%28RPS_27-07-2015%29_Palacio_Episcopal_de_Ja%C3%A9n.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
sleeping-people_015_File_Sitzende_Hermann_Hubacher_Seefeldquai_2014_03.jpg,Category:Sleeping people,File:'Sitzende' (Hermann Hubacher) - Seefeldquai 2014-03-08 15-41-44.JPG,Roland zh,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File%3A%27Sitzende%27_%28Hermann_Hubacher%29_-_Seefeldquai_2014-03-08_15-41-44.JPG,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f0/%27Sitzende%27_%28Hermann_Hubacher%29_-_Seefeldquai_2014-03-08_15-41-44.JPG/960px-%27Sitzende%27_%28Hermann_Hubacher%29_-_Seefeldquai_2014-03-08_15-41-44.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
sleeping-people_016_File_018.jpg,Category:Sleeping people,File:018อุทยานแห่งชาติรามคำแหง.JPG,Keroeshi,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File%3A018%E0%B8%AD%E0%B8%B8%E0%B8%97%E0%B8%A2%E0%B8%B2%E0%B8%99%E0%B9%81%E0%B8%AB%E0%B9%88%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B8%95%E0%B8%B4%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%84%E0%B8%B3%E0%B9%81%E0%B8%AB%E0%B8%87.JPG,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/40/018%E0%B8%AD%E0%B8%B8%E0%B8%97%E0%B8%A2%E0%B8%B2%E0%B8%99%E0%B9%81%E0%B8%AB%E0%B9%88%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B8%95%E0%B8%B4%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%84%E0%B8%B3%E0%B9%81%E0%B8%AB%E0%B8%87.JPG/960px-018%E0%B8%AD%E0%B8%B8%E0%B8%97%E0%B8%A2%E0%B8%B2%E0%B8%99%E0%B9%81%E0%B8%AB%E0%B9%88%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B8%95%E0%B8%B4%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%84%E0%B8%B3%E0%B9%81%E0%B8%AB%E0%B8%87.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
sleeping-people_017_File_2010_0514_rama4_02.jpg,Category:Sleeping people,File:2010 0514 rama4 02.JPG,Takeaway,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File%3A2010_0514_rama4_02.JPG,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/45/2010_0514_rama4_02.JPG/960px-2010_0514_rama4_02.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
sleeping-people_018_File_2012_Wien_0141_7387050106.jpg,Category:Sleeping people,File:2012 Wien 0141 (7387050106).jpg,"János Korom Dr. from Wien, Austria",CC BY-SA 2.0,https://commons.wikimedia.org/wiki/File%3A2012_Wien_0141_%287387050106%29.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7d/2012_Wien_0141_%287387050106%29.jpg/960px-2012_Wien_0141_%287387050106%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
sleeping-people_019_File_2015_11_21_13th_International_up_and_coming_F.jpg,Category:Sleeping people,File:2015-11-21 13th International up-and-coming Film Festival in Hannover (2204).JPG,Foto: Bernd Schwabe in Hannover,CC BY-SA 4.0,https://commons.wikimedia.org/wiki/File%3A2015-11-21_13th_International_up-and-coming_Film_Festival_in_Hannover_%282204%29.JPG,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/97/2015-11-21_13th_International_up-and-coming_Film_Festival_in_Hannover_%282204%29.JPG/960px-2015-11-21_13th_International_up-and-coming_Film_Festival_in_Hannover_%282204%29.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
sleeping-people_020_File_31_horitas_de_regreso_3188023275.jpg,Category:Sleeping people,File:31 horitas de regreso (3188023275).jpg,"Carlos Adampol Galindo from DF, México",CC BY-SA 2.0,https://commons.wikimedia.org/wiki/File%3A31_horitas_de_regreso_%283188023275%29.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d3/31_horitas_de_regreso_%283188023275%29.jpg/960px-31_horitas_de_regreso_%283188023275%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
sleeping-people_021_File_6am_EST_2745520224.jpg,Category:Sleeping people,File:6am (EST) (2745520224).jpg,"Morgan from Montreal, Quebec, Canada",CC BY 2.0,https://commons.wikimedia.org/wiki/File%3A6am_%28EST%29_%282745520224%29.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/91/6am_%28EST%29_%282745520224%29.jpg/960px-6am_%28EST%29_%282745520224%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
sleeping-people_022_File_Agnieszka_s_dinner_10_3324443658.jpg,Category:Sleeping people,File:Agnieszka's dinner 10 (3324443658).jpg,"Weldon Kennedy from London, UK",CC BY 2.0,https://commons.wikimedia.org/wiki/File%3AAgnieszka%27s_dinner_10_%283324443658%29.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/57/Agnieszka%27s_dinner_10_%283324443658%29.jpg/960px-Agnieszka%27s_dinner_10_%283324443658%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
sleeping-people_023_File_Alledaags_Rome_6329387060.jpg,Category:Sleeping people,File:Alledaags Rome (6329387060).jpg,"FaceMePLS from The Hague, The Netherlands",CC BY 2.0,https://commons.wikimedia.org/wiki/File%3AAlledaags_Rome_%286329387060%29.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/51/Alledaags_Rome_%286329387060%29.jpg/960px-Alledaags_Rome_%286329387060%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
sleeping-people_024_File_Arms_for_a_Pillow_Wolayta_Ethiopia_2137200930.jpg,Category:Sleeping people,"File:Arms for a Pillow, Wolayta, Ethiopia (21372009303).jpg",Rod Waddington,CC BY-SA 2.0,https://commons.wikimedia.org/wiki/File%3AArms_for_a_Pillow%2C_Wolayta%2C_Ethiopia_%2821372009303%29.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/37/Arms_for_a_Pillow%2C_Wolayta%2C_Ethiopia_%2821372009303%29.jpg/960px-Arms_for_a_Pillow%2C_Wolayta%2C_Ethiopia_%2821372009303%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
sleeping-people_025_File_Bare_feet_in_Russian_sleeping_wagon.jpg,Category:Sleeping people,File:Bare feet in Russian sleeping wagon.jpg,Ruslan S,CC BY 3.0,https://commons.wikimedia.org/wiki/File%3ABare_feet_in_Russian_sleeping_wagon.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f9/Bare_feet_in_Russian_sleeping_wagon.jpg/960px-Bare_feet_in_Russian_sleeping_wagon.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
sleeping-people_026_File_Battle_of_Batoche_Zareba.jpg,Category:Sleeping people,File:Battle of Batoche Zareba.jpg,James Peters (Prince Albert Historical Society-PAHS Archives collection),Public domain,https://commons.wikimedia.org/wiki/File%3ABattle_of_Batoche_Zareba.jpg,https://upload.wikimedia.org/wikipedia/commons/b/bc/Battle_of_Batoche_Zareba.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
sleeping-people_027_File_Bundesarchiv_Bild_101I_305_0652_17_Italien_Pa.jpg,Category:Sleeping people,"File:Bundesarchiv Bild 101I-305-0652-17, Italien, Panzer IV.jpg",Funke,CC BY-SA 3.0 de,https://commons.wikimedia.org/wiki/File%3ABundesarchiv_Bild_101I-305-0652-17%2C_Italien%2C_Panzer_IV.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1a/Bundesarchiv_Bild_101I-305-0652-17%2C_Italien%2C_Panzer_IV.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
sleeping-people_028_File_Chillin_14275014799.jpg,Category:Sleeping people,File:Chillin (14275014799).jpg,Christopher Michel,CC BY 2.0,https://commons.wikimedia.org/wiki/File%3AChillin_%2814275014799%29.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0f/Chillin_%2814275014799%29.jpg/960px-Chillin_%2814275014799%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
sleeping-people_029_File_China_3183217362.jpg,Category:Sleeping people,File:China (3183217362).jpg,Steve Evans from Citizen of the World,CC BY 2.0,https://commons.wikimedia.org/wiki/File%3AChina_%283183217362%29.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2f/China_%283183217362%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
sleeping-people_030_File_China_3613140259.jpg,Category:Sleeping people,File:China (3613140259).jpg,Steve Evans from Citizen of the World,CC BY 2.0,https://commons.wikimedia.org/wiki/File%3AChina_%283613140259%29.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a3/China_%283613140259%29.jpg/960px-China_%283613140259%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
sleeping-people_031_File_China_heute.jpg,Category:Sleeping people,File:China heute.jpg,Kolumbusjogger,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File%3AChina_heute.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ae/China_heute.jpg/960px-China_heute.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
sleeping-people_032_File_Dacia_Logan_MCV_auf_einer_Autobahnrastsaette.jpg,Category:Sleeping people,File:Dacia Logan MCV auf einer Autobahnrastsaette in Italien Autobahnvignette Feinstaubplakette.JPG,Usien,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File%3ADacia_Logan_MCV_auf_einer_Autobahnrastsaette_in_Italien_Autobahnvignette_Feinstaubplakette.JPG,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b6/Dacia_Logan_MCV_auf_einer_Autobahnrastsaette_in_Italien_Autobahnvignette_Feinstaubplakette.JPG/960px-Dacia_Logan_MCV_auf_einer_Autobahnrastsaette_in_Italien_Autobahnvignette_Feinstaubplakette.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
sleeping-people_033_File_Defense_gov_photo_essay_120104_M_MM918_006.jpg,Category:Sleeping people,File:Defense.gov photo essay 120104-M-MM918-006.jpg,Cpl. Reece Lodder,Public domain,https://commons.wikimedia.org/wiki/File%3ADefense.gov_photo_essay_120104-M-MM918-006.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/02/Defense.gov_photo_essay_120104-M-MM918-006.jpg/960px-Defense.gov_photo_essay_120104-M-MM918-006.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
sleeping-people_034_File_Durmiendo_8187827413.jpg,Category:Sleeping people,File:Durmiendo (8187827413).jpg,"Juanedc from Zaragoza, España",CC BY 2.0,https://commons.wikimedia.org/wiki/File%3ADurmiendo_%288187827413%29.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1b/Durmiendo_%288187827413%29.jpg/960px-Durmiendo_%288187827413%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
sleeping-people_035_File_EPP_Congress_3407_8097374966.jpg,Category:Sleeping people,File:EPP Congress 3407 (8097374966).jpg,European People's Party,CC BY 2.0,https://commons.wikimedia.org/wiki/File%3AEPP_Congress_3407_%288097374966%29.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/24/EPP_Congress_3407_%288097374966%29.jpg/960px-EPP_Congress_3407_%288097374966%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
sleeping-people_036_File_Group_of_people_sleeping_at_dawn_at_the_camps.jpg,Category:Sleeping people,"File:Group of people sleeping at dawn at the campsite of Dr. George Wharton James near the village of Shonguapavi, ca.1900 (CHS-1031).jpg",C. C. Pierce,Public domain,https://commons.wikimedia.org/wiki/File%3AGroup_of_people_sleeping_at_dawn_at_the_campsite_of_Dr._George_Wharton_James_near_the_village_of_Shonguapavi%2C_ca.1900_%28CHS-1031%29.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6f/Group_of_people_sleeping_at_dawn_at_the_campsite_of_Dr._George_Wharton_James_near_the_village_of_Shonguapavi%2C_ca.1900_%28CHS-1031%29.jpg/960px-Group_of_people_sleeping_at_dawn_at_the_campsite_of_Dr._George_Wharton_James_near_the_village_of_Shonguapavi%2C_ca.1900_%28CHS-1031%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
sleeping-people_037_File_HK_Tai_Po_campus_CUHK_Library_inside_sleeping.jpg,Category:Sleeping people,File:HK Tai Po campus 香港中文大學 CUHK Library inside sleeping Aug-2013.JPG,Woyeamhopes,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File%3AHK_Tai_Po_campus_%E9%A6%99%E6%B8%AF%E4%B8%AD%E6%96%87%E5%A4%A7%E5%AD%B8_CUHK_Library_inside_sleeping_Aug-2013.JPG,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fa/HK_Tai_Po_campus_%E9%A6%99%E6%B8%AF%E4%B8%AD%E6%96%87%E5%A4%A7%E5%AD%B8_CUHK_Library_inside_sleeping_Aug-2013.JPG/960px-HK_Tai_Po_campus_%E9%A6%99%E6%B8%AF%E4%B8%AD%E6%96%87%E5%A4%A7%E5%AD%B8_CUHK_Library_inside_sleeping_Aug-2013.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
sleeping-people_038_File_HK_Wan_Chai_North_Immigration_Tower_night_lob.jpg,Category:Sleeping people,File:HK Wan Chai North 入境事務大樓 Immigration Tower night lobby hall interior Somebody sleeping Sept 2017 IX1.jpg,Kong Lam Hings,CC BY-SA 4.0,https://commons.wikimedia.org/wiki/File%3AHK_Wan_Chai_North_%E5%85%A5%E5%A2%83%E4%BA%8B%E5%8B%99%E5%A4%A7%E6%A8%93_Immigration_Tower_night_lobby_hall_interior_Somebody_sleeping_Sept_2017_IX1.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/da/HK_Wan_Chai_North_%E5%85%A5%E5%A2%83%E4%BA%8B%E5%8B%99%E5%A4%A7%E6%A8%93_Immigration_Tower_night_lobby_hall_interior_Somebody_sleeping_Sept_2017_IX1.jpg/960px-HK_Wan_Chai_North_%E5%85%A5%E5%A2%83%E4%BA%8B%E5%8B%99%E5%A4%A7%E6%A8%93_Immigration_Tower_night_lobby_hall_interior_Somebody_sleeping_Sept_2017_IX1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
sleeping-people_039_File_Hl_vk_v_most_severn_p_edmost_bezdomovci_pod_s.jpg,Category:Sleeping people,"File:Hlávkův most, severní předmostí, bezdomovci pod schodištěm (01).jpg",ŠJů,CC BY 4.0,https://commons.wikimedia.org/wiki/File%3AHl%C3%A1vk%C5%AFv_most%2C_severn%C3%AD_p%C5%99edmost%C3%AD%2C_bezdomovci_pod_schodi%C5%A1t%C4%9Bm_%2801%29.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/57/Hl%C3%A1vk%C5%AFv_most%2C_severn%C3%AD_p%C5%99edmost%C3%AD%2C_bezdomovci_pod_schodi%C5%A1t%C4%9Bm_%2801%29.jpg/960px-Hl%C3%A1vk%C5%AFv_most%2C_severn%C3%AD_p%C5%99edmost%C3%AD%2C_bezdomovci_pod_schodi%C5%A1t%C4%9Bm_%2801%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
sleeping-people_040_File_Hl_vk_v_most_severn_p_edmost_bezdomovci_pod_s.jpg,Category:Sleeping people,"File:Hlávkův most, severní předmostí, bezdomovci pod schodištěm (02).jpg",ŠJů,CC BY 4.0,https://commons.wikimedia.org/wiki/File%3AHl%C3%A1vk%C5%AFv_most%2C_severn%C3%AD_p%C5%99edmost%C3%AD%2C_bezdomovci_pod_schodi%C5%A1t%C4%9Bm_%2802%29.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b8/Hl%C3%A1vk%C5%AFv_most%2C_severn%C3%AD_p%C5%99edmost%C3%AD%2C_bezdomovci_pod_schodi%C5%A1t%C4%9Bm_%2802%29.jpg/960px-Hl%C3%A1vk%C5%AFv_most%2C_severn%C3%AD_p%C5%99edmost%C3%AD%2C_bezdomovci_pod_schodi%C5%A1t%C4%9Bm_%2802%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
sleeping-people_041_File_How_much_sleep_should_kids_get_120050450.jpg,Category:Sleeping people,File:How much sleep should kids get 120050450.jpg,Lumia13,CC BY-SA 4.0,https://commons.wikimedia.org/wiki/File%3AHow_much_sleep_should_kids_get_120050450.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fa/How_much_sleep_should_kids_get_120050450.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
sleeping-people_042_File_Indigente_durmiento_en_ascera_de_la_Torre_fin.jpg,Category:Sleeping people,"File:Indigente durmiento en ascera de la Torre financiera BOD 5 de Julio, Maracaibo.jpg",Wilfredor,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File%3AIndigente_durmiento_en_ascera_de_la_Torre_financiera_BOD_5_de_Julio%2C_Maracaibo.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ec/Indigente_durmiento_en_ascera_de_la_Torre_financiera_BOD_5_de_Julio%2C_Maracaibo.jpg/960px-Indigente_durmiento_en_ascera_de_la_Torre_financiera_BOD_5_de_Julio%2C_Maracaibo.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
sleeping-people_043_File_Insomnia_4316137831.jpg,Category:Sleeping people,File:Insomnia (4316137831).jpg,"Faisal Akram from Dhaka, Bangladesh",CC BY-SA 2.0,https://commons.wikimedia.org/wiki/File%3AInsomnia_%284316137831%29.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a6/Insomnia_%284316137831%29.jpg/960px-Insomnia_%284316137831%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
