filename,category,title,author,license,source_page,file_url
portrait-photographs-of-women_010_File_01AR700290_Edit.jpg,Category:Portrait photographs of women,File:01AR700290-Edit.jpg,Nellacphoto,CC BY 4.0,https://commons.wikimedia.org/wiki/File%3A01AR700290-Edit.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/13/01AR700290-Edit.jpg/960px-01AR700290-Edit.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
portrait-photographs-of-women_011_File_01AR700381_Edit.jpg,Category:Portrait photographs of women,File:01AR700381-Edit.jpg,Nellacphoto,CC BY 4.0,https://commons.wikimedia.org/wiki/File%3A01AR700381-Edit.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/28/01AR700381-Edit.jpg/960px-01AR700381-Edit.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
portrait-photographs-of-women_012_File_02_portrait_motion_blur_experimental_digital.jpg,Category:Portrait photographs of women,File:02 portrait motion blur experimental digital photography by Rick Doble.jpg,Rick Doble,CC BY-SA 4.0,https://commons.wikimedia.org/wiki/File%3A02_portrait_motion_blur_experimental_digital_photography_by_Rick_Doble.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/db/02_portrait_motion_blur_experimental_digital_photography_by_Rick_Doble.jpg/960px-02_portrait_motion_blur_experimental_digital_photography_by_Rick_Doble.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
portrait-photographs-of-women_013_File_02200023_Anna_Winter_2005.jpg,Category:Portrait photographs of women,File:02200023 - Anna - Winter - 2005.JPG,Ricki; Ingo Rickmann,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File%3A02200023_-_Anna_-_Winter_-_2005.JPG,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2a/02200023_-_Anna_-_Winter_-_2005.JPG/960px-02200023_-_Anna_-_Winter_-_2005.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
portrait-photographs-of-women_014_File_1_DSC_3470.jpg,Category:Portrait photographs of women,File:1 DSC 3470.jpg,Polarbear2050,CC BY-SA 4.0,https://commons.wikimedia.org/wiki/File%3A1_DSC_3470.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/00/1_DSC_3470.jpg/960px-1_DSC_3470.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
portrait-photographs-of-women_015_File_1000_Women_in_Religion_Project_members_workin.jpg,Category:Portrait photographs of women,File:1000 Women in Religion Project members working (cropped).jpg,PMCH2,CC BY-SA 4.0,https://commons.wikimedia.org/wiki/File%3A1000_Women_in_Religion_Project_members_working_%28cropped%29.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8f/1000_Women_in_Religion_Project_members_working_%28cropped%29.jpg/960px-1000_Women_in_Religion_Project_members_working_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
portrait-photographs-of-women_016_File_1000_Women_in_Religion_Project_members_workin.jpg,Category:Portrait photographs of women,File:1000 Women in Religion Project members working.jpg,PMCH2,CC BY-SA 4.0,https://commons.wikimedia.org/wiki/File%3A1000_Women_in_Religion_Project_members_working.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f0/1000_Women_in_Religion_Project_members_working.jpg/960px-1000_Women_in_Religion_Project_members_working.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
portrait-photographs-of-women_017_File_13072020_Hannah_Neumann_by_Lennart_Kleinschmi.jpg,Category:Portrait photographs of women,File:13072020 - Hannah Neumann by Lennart Kleinschmidt.jpg,Leyyart,CC BY-SA 4.0,https://commons.wikimedia.org/wiki/File%3A13072020_-_Hannah_Neumann_by_Lennart_Kleinschmidt.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2a/13072020_-_Hannah_Neumann_by_Lennart_Kleinschmidt.jpg/960px-13072020_-_Hannah_Neumann_by_Lennart_Kleinschmidt.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
portrait-photographs-of-women_018_File_135228_Muhterem_WK2016n_K_nigsbau_600x902.jpg,Category:Portrait photographs of women,File:135228 Muhterem WK2016n Königsbau-600x902.jpg,JochenDetscher,CC BY-SA 4.0,https://commons.wikimedia.org/wiki/File%3A135228_Muhterem_WK2016n_K%C3%B6nigsbau-600x902.jpg,https://upload.wikimedia.org/wikipedia/commons/1/11/135228_Muhterem_WK2016n_K%C3%B6nigsbau-600x902.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
portrait-photographs-of-women_019_File_140315_3.jpg,Category:Portrait photographs of women,File:140315 김소정 팬미팅 (3).jpg,우연히현영,CC BY 4.0,https://commons.wikimedia.org/wiki/File%3A140315_%EA%B9%80%EC%86%8C%EC%A0%95_%ED%8C%AC%EB%AF%B8%ED%8C%85_%283%29.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/54/140315_%EA%B9%80%EC%86%8C%EC%A0%95_%ED%8C%AC%EB%AF%B8%ED%8C%85_%283%29.jpg/960px-140315_%EA%B9%80%EC%86%8C%EC%A0%95_%ED%8C%AC%EB%AF%B8%ED%8C%85_%283%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
portrait-photographs-of-women_020_File_15_03_11_MAI_Repros_Ursula_van_Diemen.jpg,Category:Portrait photographs of women,File:15.03.11 MAI.Repros.Ursula van Diemen.jpg,Claudia Schneider-Esleben,CC BY-SA 4.0,https://commons.wikimedia.org/wiki/File%3A15.03.11_MAI.Repros.Ursula_van_Diemen.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/77/15.03.11_MAI.Repros.Ursula_van_Diemen.jpg/960px-15.03.11_MAI.Repros.Ursula_van_Diemen.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
portrait-photographs-of-women_021_File_159D_01_Acervo_do_Museu_Paulista_da_USP.jpg,Category:Portrait photographs of women,"File:159D - 01, Acervo do Museu Paulista da USP.jpg",José Rosael/HélioNobre/Museu Paulista da USP,Public domain,https://commons.wikimedia.org/wiki/File%3A159D_-_01%2C_Acervo_do_Museu_Paulista_da_USP.jpg,https://upload.wikimedia.org/wikipedia/commons/3/35/159D_-_01%2C_Acervo_do_Museu_Paulista_da_USP.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
portrait-photographs-of-women_022_File_16001000424008_Scharinska_villan_Riksantikvar.jpg,Category:Portrait photographs of women,File:16001000424008-Scharinska villan-Riksantikvarieämbetet.jpg,Pål-Nils Nilsson,CC BY 3.0,https://commons.wikimedia.org/wiki/File%3A16001000424008-Scharinska_villan-Riksantikvarie%C3%A4mbetet.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d6/16001000424008-Scharinska_villan-Riksantikvarie%C3%A4mbetet.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
portrait-photographs-of-women_023_File_171288_1853787145370_1261557584_32235470_1188.jpg,Category:Portrait photographs of women,File:171288 1853787145370 1261557584 32235470 1188496 o.jpg,Massino930208,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File%3A171288_1853787145370_1261557584_32235470_1188496_o.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/65/171288_1853787145370_1261557584_32235470_1188496_o.jpg/960px-171288_1853787145370_1261557584_32235470_1188496_o.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
portrait-photographs-of-women_024_File_18_year_old_girl.jpg,Category:Portrait photographs of women,File:18 year old girl.jpg,Davis Lazio,CC0,https://commons.wikimedia.org/wiki/File%3A18_year_old_girl.jpg,https://upload.wikimedia.org/wikipedia/commons/7/70/18_year_old_girl.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
portrait-photographs-of-women_025_File_180820_Wiki_CE.jpg,Category:Portrait photographs of women,File:180820 Wiki CE.jpg,Mafog4046,CC BY-SA 4.0,https://commons.wikimedia.org/wiki/File%3A180820_Wiki_CE.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/72/180820_Wiki_CE.jpg/960px-180820_Wiki_CE.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
portrait-photographs-of-women_026_File_180912_Anne_Marie_Schjetlein.jpg,Category:Portrait photographs of women,File:180912 Anne-Marie Schjetlein.jpg,Mafog4046,CC BY-SA 4.0,https://commons.wikimedia.org/wiki/File%3A180912_Anne-Marie_Schjetlein.jpg,https://upload.wikimedia.org/wikipedia/commons/9/97/180912_Anne-Marie_Schjetlein.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
portrait-photographs-of-women_027_File_P_Sinner_Schw_bische_Volkstrachten_Betzingen.jpg,Category:Portrait photographs of women,File:P Sinner - Schwäbische Volkstrachten Betzingen - Jungfrau mit ihrer Mutter mit Blumenkränzen (Sammelbild handkoloriert um 1875).jpg,Paul Sinner,Public domain,https://commons.wikimedia.org/wiki/File%3AP_Sinner_-_Schw%C3%A4bische_Volkstrachten_Betzingen_-_Jungfrau_mit_ihrer_Mutter_mit_Blumenkr%C3%A4nzen_%28Sammelbild_handkoloriert_um_1875%29.jpg,https://upload.wikimedia.org/wikipedia/commons/5/54/P_Sinner_-_Schw%C3%A4bische_Volkstrachten_Betzingen_-_Jungfrau_mit_ihrer_Mutter_mit_Blumenkr%C3%A4nzen_%28Sammelbild_handkoloriert_um_1875%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
portrait-photographs-of-women_028_File_P_Sinner_Schw_bische_Volkstrachten_Betzingen.jpg,Category:Portrait photographs of women,File:P Sinner - Schwäbische Volkstrachten Betzingen - Profilporträt einer Jungfrau (CdV-Sammelbild handkoloriert).jpg,Paul Sinner,Public domain,https://commons.wikimedia.org/wiki/File%3AP_Sinner_-_Schw%C3%A4bische_Volkstrachten_Betzingen_-_Profilportr%C3%A4t_einer_Jungfrau_%28CdV-Sammelbild_handkoloriert%29.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a5/P_Sinner_-_Schw%C3%A4bische_Volkstrachten_Betzingen_-_Profilportr%C3%A4t_einer_Jungfrau_%28CdV-Sammelbild_handkoloriert%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
portrait-photographs-of-women_029_File_Vier_Frauen_in_Betzinger_Tracht_am_Spinnrad_o.jpg,Category:Portrait photographs of women,File:Vier Frauen in Betzinger Tracht am Spinnrad oder beim Sticken (handkolorierte Fotografie).jpg,"Unknown authorUnknown author This is a retouched picture, which means that it has been digitally altered from its original version. by Marek Wojciechowski",Public domain,https://commons.wikimedia.org/wiki/File%3AVier_Frauen_in_Betzinger_Tracht_am_Spinnrad_oder_beim_Sticken_%28handkolorierte_Fotografie%29.jpg,https://upload.wikimedia.org/wikipedia/commons/4/47/Vier_Frauen_in_Betzinger_Tracht_am_Spinnrad_oder_beim_Sticken_%28handkolorierte_Fotografie%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
portrait-photographs-of-women_030_File_1880_ri_147_Angelika_Beer_Piraten.jpg,Category:Portrait photographs of women,File:1880-ri-147-Angelika Beer Piraten.jpg,Gerd Seidel (Rob Irgendwer),CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File%3A1880-ri-147-Angelika_Beer_Piraten.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/83/1880-ri-147-Angelika_Beer_Piraten.jpg/960px-1880-ri-147-Angelika_Beer_Piraten.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
portrait-photographs-of-women_031_File_CF_Schmid_Berta_Walter_im_Trachtenkleid_um_18.jpg,Category:Portrait photographs of women,File:CF Schmid - Berta Walter im Trachtenkleid (um 1880).jpg,Carl Friedrich Schmid,Public domain,https://commons.wikimedia.org/wiki/File%3ACF_Schmid_-_Berta_Walter_im_Trachtenkleid_%28um_1880%29.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fc/CF_Schmid_-_Berta_Walter_im_Trachtenkleid_%28um_1880%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
portrait-photographs-of-women_032_File_P_Sinner_Schw_bische_Volkstrachten_Betzingen.jpg,Category:Portrait photographs of women,File:P Sinner - Schwäbische Volkstrachten Betzingen. Betzingerin am Spinnrad (Sammelbild 1880er).jpg,Paul Sinner,Public domain,https://commons.wikimedia.org/wiki/File%3AP_Sinner_-_Schw%C3%A4bische_Volkstrachten_Betzingen._Betzingerin_am_Spinnrad_%28Sammelbild_1880er%29.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c8/P_Sinner_-_Schw%C3%A4bische_Volkstrachten_Betzingen._Betzingerin_am_Spinnrad_%28Sammelbild_1880er%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
portrait-photographs-of-women_033_File_P_Sinner_Schw_bische_Volkstrachten_Betzingen.jpg,Category:Portrait photographs of women,File:P Sinner - Schwäbische Volkstrachten Betzingen. Junge Frau beim Blumengießen (Sammelbild 1880er).jpg,Paul Sinner,Public domain,https://commons.wikimedia.org/wiki/File%3AP_Sinner_-_Schw%C3%A4bische_Volkstrachten_Betzingen._Junge_Frau_beim_Blumengie%C3%9Fen_%28Sammelbild_1880er%29.jpg,https://upload.wikimedia.org/wikipedia/commons/6/66/P_Sinner_-_Schw%C3%A4bische_Volkstrachten_Betzingen._Junge_Frau_beim_Blumengie%C3%9Fen_%28Sammelbild_1880er%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
portrait-photographs-of-women_034_File_P_Sinner_Schw_bische_Volkstrachten_Betzingen.jpg,Category:Portrait photographs of women,File:P Sinner - Schwäbische Volkstrachten Betzingen. Junge Frau vor einer bewachsenen Mauer (Sammelbild 1880er).jpg,Paul Sinner,Public domain,https://commons.wikimedia.org/wiki/File%3AP_Sinner_-_Schw%C3%A4bische_Volkstrachten_Betzingen._Junge_Frau_vor_einer_bewachsenen_Mauer_%28Sammelbild_1880er%29.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7f/P_Sinner_-_Schw%C3%A4bische_Volkstrachten_Betzingen._Junge_Frau_vor_einer_bewachsenen_Mauer_%28Sammelbild_1880er%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
portrait-photographs-of-women_035_File_P_Sinner_Schw_bische_Volkstrachten_Betzingen.jpg,Category:Portrait photographs of women,File:P Sinner - Schwäbische Volkstrachten Betzingen. Dei' Gsundheit (Sammelbild 1890er).jpg,Paul Sinner,Public domain,https://commons.wikimedia.org/wiki/File%3AP_Sinner_-_Schw%C3%A4bische_Volkstrachten_Betzingen._Dei%27_Gsundheit_%28Sammelbild_1890er%29.jpg,https://upload.wikimedia.org/wikipedia/commons/0/06/P_Sinner_-_Schw%C3%A4bische_Volkstrachten_Betzingen._Dei%27_Gsundheit_%28Sammelbild_1890er%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
portrait-photographs-of-women_036_File_P_Sinner_Schw_bische_Volkstrachten_Betzingen.jpg,Category:Portrait photographs of women,"File:P Sinner - Schwäbische Volkstrachten, Betzingen. Zwei junge Frauen in Tracht (Sammelbild 1890er).jpg",Paul Sinner,Public domain,https://commons.wikimedia.org/wiki/File%3AP_Sinner_-_Schw%C3%A4bische_Volkstrachten%2C_Betzingen._Zwei_junge_Frauen_in_Tracht_%28Sammelbild_1890er%29.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3a/P_Sinner_-_Schw%C3%A4bische_Volkstrachten%2C_Betzingen._Zwei_junge_Frauen_in_Tracht_%28Sammelbild_1890er%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
portrait-photographs-of-women_037_File_Louisa_McLaughlin.jpg,Category:Portrait photographs of women,File:Louisa McLaughlin.jpg,Neurolinguist,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File%3ALouisa_McLaughlin.jpg,https://upload.wikimedia.org/wikipedia/commons/0/05/Louisa_McLaughlin.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
portrait-photographs-of-women_038_File_19720821200hNR3_STRANDFEUER_72_MK.jpg,Category:Portrait photographs of women,File:19720821200hNR3 STRANDFEUER 72 MK.jpg,Jörg Blobelt,CC BY-SA 4.0,https://commons.wikimedia.org/wiki/File%3A19720821200hNR3_STRANDFEUER_72_MK.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/19/19720821200hNR3_STRANDFEUER_72_MK.jpg/960px-19720821200hNR3_STRANDFEUER_72_MK.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
portrait-photographs-of-women_039_File_1989D_01_Acervo_do_Museu_Paulista_da_USP.jpg,Category:Portrait photographs of women,"File:1989D - 01, Acervo do Museu Paulista da USP.jpg",José Rosael/HélioNobre/Museu Paulista da USP,Public domain,https://commons.wikimedia.org/wiki/File%3A1989D_-_01%2C_Acervo_do_Museu_Paulista_da_USP.jpg,https://upload.wikimedia.org/wikipedia/commons/5/53/1989D_-_01%2C_Acervo_do_Museu_Paulista_da_USP.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
portrait-photographs-of-women_040_File_19D_2_Acervo_do_Museu_Paulista_da_USP.jpg,Category:Portrait photographs of women,"File:19D - 2, Acervo do Museu Paulista da USP.jpg",José Rosael/HélioNobre/Museu Paulista da USP,Public domain,https://commons.wikimedia.org/wiki/File%3A19D_-_2%2C_Acervo_do_Museu_Paulista_da_USP.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7f/19D_-_2%2C_Acervo_do_Museu_Paulista_da_USP.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
portrait-photographs-of-women_041_File_2.jpg,Category:Portrait photographs of women,File:2 عکس هایی از پشت صحنه مستند شرم بودا.jpg,Imaje Cinema Iran,CC BY-SA 4.0,https://commons.wikimedia.org/wiki/File%3A2_%D8%B9%DA%A9%D8%B3_%D9%87%D8%A7%DB%8C%DB%8C_%D8%A7%D8%B2_%D9%BE%D8%B4%D8%AA_%D8%B5%D8%AD%D9%86%D9%87_%D9%85%D8%B3%D8%AA%D9%86%D8%AF_%D8%B4%D8%B1%D9%85_%D8%A8%D9%88%D8%AF%D8%A7.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/60/2_%D8%B9%DA%A9%D8%B3_%D9%87%D8%A7%DB%8C%DB%8C_%D8%A7%D8%B2_%D9%BE%D8%B4%D8%AA_%D8%B5%D8%AD%D9%86%D9%87_%D9%85%D8%B3%D8%AA%D9%86%D8%AF_%D8%B4%D8%B1%D9%85_%D8%A8%D9%88%D8%AF%D8%A7.jpg/960px-2_%D8%B9%DA%A9%D8%B3_%D9%87%D8%A7%DB%8C%DB%8C_%D8%A7%D8%B2_%D9%BE%D8%B4%D8%AA_%D8%B5%D8%AD%D9%86%D9%87_%D9%85%D8%B3%D8%AA%D9%86%D8%AF_%D8%B4%D8%B1%D9%85_%D8%A8%D9%88%D8%AF%D8%A7.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
portrait-photographs-of-women_042_File_20011013200kNR_Brigitte.jpg,Category:Portrait photographs of women,File:20011013200kNR Brigitte.jpg,Jörg Blobelt,CC BY-SA 4.0,https://commons.wikimedia.org/wiki/File%3A20011013200kNR_Brigitte.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/65/20011013200kNR_Brigitte.jpg/960px-20011013200kNR_Brigitte.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
portrait-photographs-of-women_043_File_2006D_01_Acervo_do_Museu_Paulista_da_USP.jpg,Category:Portrait photographs of women,"File:2006D - 01, Acervo do Museu Paulista da USP.jpg",José Rosael/HélioNobre/Museu Paulista da USP,Public domain,https://commons.wikimedia.org/wiki/File%3A2006D_-_01%2C_Acervo_do_Museu_Paulista_da_USP.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3b/2006D_-_01%2C_Acervo_do_Museu_Paulista_da_USP.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
portrait-photographs-of-women_044_File_2008D_01_Acervo_do_Museu_Paulista_da_USP.jpg,Category:Portrait photographs of women,"File:2008D - 01, Acervo do Museu Paulista da USP.jpg",José Rosael/HélioNobre/Museu Paulista da USP,Public domain,https://commons.wikimedia.org/wiki/File%3A2008D_-_01%2C_Acervo_do_Museu_Paulista_da_USP.jpg,https://upload.wikimedia.org/wikipedia/commons/5/54/2008D_-_01%2C_Acervo_do_Museu_Paulista_da_USP.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
